location_id,month,hour,temperature (C degree),humidity (%),pressure (hPa),cloudcover (%),windspeed (km/h),season_encoded,day_night_encoded,precipitation (mm)
8,11,5,23.7,99,1008.2,74,1.2,1,1,0.0
2,5,11,33.0,61,1008.2,100,5.8,1,0,0.0
6,6,6,26.3,91,1008.7,100,5.6,1,0,0.0
5,6,3,26.3,92,1007.3,100,6.3,1,1,0.0
4,8,19,25.3,90,1009.7,86,10.3,1,1,1.0
8,2,14,34.3,44,1010.3,92,9.6,0,0,0.0
5,5,10,29.7,74,1010.5,99,6.7,1,0,0.0
3,7,8,28.5,85,1008.0,100,10.9,1,0,0.1
6,10,0,24.3,91,1010.6,99,1.9,1,1,0.1
7,1,18,29.4,64,1010.2,2,10.4,0,1,0.0
7,11,15,32.0,56,1006.8,100,5.1,1,0,0.8
3,3,9,29.5,69,1011.7,100,5.8,0,0,0.0
7,7,19,28.4,79,1006.7,58,10.2,1,1,0.0
5,5,16,26.6,92,1007.6,99,3.1,1,0,0.5
1,1,3,24.0,76,1014.6,35,11.9,0,1,0.0
5,4,15,37.1,44,1003.8,100,18.1,0,0,0.0
6,10,1,24.8,95,1010.0,47,1.9,1,1,0.0
3,9,23,24.9,98,1012.0,100,7.3,1,1,0.0
5,1,5,21.5,91,1009.8,99,1.8,0,1,0.0
4,8,0,24.9,93,1008.9,99,7.9,1,1,0.2
8,1,18,29.1,61,1011.6,8,8.0,0,1,0.0
2,2,11,30.3,66,1013.4,100,1.9,0,0,0.0
7,5,23,26.9,86,1010.4,100,9.4,1,1,0.0
4,1,4,24.6,82,1010.9,100,4.8,0,1,0.0
4,2,4,24.8,69,1013.9,20,3.4,0,1,0.0
3,11,2,24.2,96,1009.6,100,10.9,1,1,4.0
7,4,16,32.9,53,1007.5,66,8.0,0,0,0.0
6,1,2,24.1,82,1012.1,40,7.4,0,1,0.0
5,9,8,27.3,84,1011.7,45,7.9,1,0,0.1
6,3,12,35.9,38,1009.4,99,9.0,0,0,0.0
4,5,16,28.3,81,1007.2,100,10.4,1,0,0.7
3,6,4,25.0,97,1008.8,100,5.6,1,1,0.0
1,9,11,28.8,77,1009.7,100,15.1,1,0,0.0
2,1,16,28.9,65,1010.0,89,12.7,0,0,0.0
6,4,12,35.3,45,1010.3,93,12.3,0,0,0.0
1,6,9,26.7,84,1010.7,100,6.9,1,0,0.6
4,8,18,25.2,91,1006.2,97,8.7,1,1,0.5
6,2,17,28.0,74,1010.9,93,10.4,0,0,1.3
8,12,3,22.1,85,1011.4,20,6.3,0,1,0.0
1,1,16,28.1,71,1010.1,78,20.8,0,0,0.0
4,9,10,26.6,89,1009.8,100,6.2,1,0,0.5
8,4,22,28.4,79,1009.7,7,12.8,0,1,0.0
1,2,7,25.9,85,1013.7,57,21.3,0,0,0.0
6,6,2,25.7,96,1007.3,100,2.3,1,1,2.5
5,2,5,24.8,91,1012.2,0,9.1,0,1,0.0
6,11,15,33.6,48,1005.6,100,9.4,1,0,0.0
1,4,13,32.0,68,1007.4,5,20.4,0,0,0.0
2,4,22,28.1,83,1011.5,16,9.5,0,1,0.0
8,8,8,29.1,86,1010.4,28,6.5,1,0,0.0
6,4,22,25.7,84,1011.7,0,13.2,0,1,0.0
4,10,7,25.3,95,1010.6,100,7.3,1,0,0.4
7,5,21,28.8,83,1009.9,100,7.7,1,1,0.0
5,7,0,25.6,93,1011.4,93,4.3,1,1,0.0
8,1,17,30.0,54,1009.5,8,2.4,0,0,0.0
3,7,14,27.4,83,1006.0,100,13.9,1,0,2.2
6,4,1,24.7,99,1010.7,24,4.0,0,1,0.0
4,5,16,28.6,79,1009.3,100,14.6,1,0,4.6
5,7,6,25.9,92,1008.2,18,7.5,1,0,0.0
5,9,8,28.2,85,1008.0,100,9.1,1,0,0.0
4,12,1,25.4,85,1008.3,100,3.5,0,1,0.0
7,7,9,29.0,76,1010.4,100,8.6,1,0,0.1
2,11,8,27.2,91,1011.0,100,5.6,1,0,0.0
3,3,18,30.9,49,1011.7,100,4.7,0,1,0.0
6,5,4,25.5,94,1008.6,99,3.8,1,1,0.0
6,4,5,26.0,86,1010.7,46,7.9,0,1,0.0
4,9,5,24.6,96,1008.5,100,2.0,1,1,0.0
2,8,18,25.9,95,1009.1,100,3.1,1,1,0.0
1,8,13,26.9,87,1008.0,57,16.2,1,0,0.1
2,8,20,25.5,94,1006.9,100,6.6,1,1,0.0
6,10,13,30.8,71,1008.3,100,5.0,1,0,0.0
1,8,5,26.2,92,1008.7,100,10.0,1,1,0.0
6,1,10,28.5,71,1014.0,100,4.5,0,0,0.0
2,1,19,23.8,78,1010.0,100,7.5,0,1,0.0
8,2,6,22.8,97,1011.0,22,1.9,0,0,0.0
7,8,0,25.3,96,1009.8,100,1.5,1,1,0.0
8,1,6,21.7,97,1011.0,100,5.7,0,0,0.0
7,10,13,30.1,74,1010.4,70,4.0,1,0,0.1
1,2,2,24.9,88,1011.2,87,16.1,0,1,0.0
3,7,14,32.0,62,1005.9,40,11.0,1,0,0.6
8,5,14,32.0,63,1006.5,93,9.1,1,0,0.1
2,3,15,30.4,66,1008.4,87,17.3,0,0,0.4
2,9,15,28.0,86,1005.2,100,11.2,1,0,4.2
4,11,4,25.3,92,1007.2,99,4.6,1,1,0.0
2,3,16,29.2,71,1007.9,1,13.5,0,0,0.0
3,1,5,22.6,83,1015.1,74,7.2,0,1,0.0
1,1,8,26.2,62,1016.8,79,16.2,0,0,0.0
6,7,15,29.2,80,1005.5,100,8.5,1,0,0.7
2,7,21,25.0,97,1009.2,100,3.5,1,1,0.1
3,9,18,25.8,94,1005.9,100,3.2,1,1,0.0
8,10,15,29.9,74,1007.4,100,8.5,1,0,0.0
1,6,3,27.3,93,1009.8,49,8.6,1,1,0.0
1,7,15,28.2,80,1006.5,100,19.3,1,0,0.2
7,7,13,29.9,72,1006.9,98,13.8,1,0,1.2
1,6,18,26.2,89,1007.3,68,9.4,1,1,1.3
7,3,7,25.3,77,1011.9,97,5.5,0,0,0.0
3,12,18,26.5,74,1008.4,99,7.9,0,1,0.0
5,11,1,25.1,91,1011.0,5,4.1,1,1,0.0
8,4,3,26.9,83,1010.3,13,7.6,0,1,0.0
3,9,14,27.8,82,1006.4,100,10.6,1,0,7.0
4,11,11,31.9,59,1010.2,4,4.6,1,0,0.0
4,7,16,27.2,85,1007.0,100,13.3,1,0,1.0
7,7,1,25.1,93,1007.5,35,4.2,1,1,0.0
3,6,12,33.8,58,1008.4,22,12.5,1,0,0.0
2,5,12,34.5,55,1009.0,16,19.6,1,0,0.0
2,6,2,27.4,88,1008.5,100,5.7,1,1,0.0
6,10,17,27.2,82,1008.2,99,7.5,1,0,0.6
2,2,3,22.0,95,1009.0,100,2.9,0,1,0.0
1,7,16,31.3,65,1004.2,100,17.9,1,0,0.0
8,10,21,24.6,92,1010.7,62,5.5,1,1,0.2
6,1,16,33.3,41,1010.4,67,6.9,0,0,0.0
8,8,13,30.4,72,1007.6,100,5.4,1,0,0.2
4,2,13,33.2,46,1013.0,84,6.5,0,0,0.0
1,9,7,25.9,93,1008.8,100,13.5,1,0,0.1
1,2,6,23.8,89,1010.1,23,12.8,0,0,0.0
2,9,1,24.9,99,1009.0,100,5.2,1,1,0.3
4,6,22,24.9,96,1010.6,100,4.7,1,1,0.2
2,11,23,26.3,87,1009.0,100,12.2,1,1,0.0
7,6,6,26.0,91,1007.8,100,3.2,1,0,0.0
8,3,2,24.7,82,1012.7,5,0.5,0,1,0.0
8,7,19,25.4,94,1009.4,100,4.0,1,1,1.1
8,2,1,22.3,81,1009.8,99,5.3,0,1,0.0
7,10,17,24.5,95,1008.7,100,4.8,1,0,4.5
5,4,1,28.8,83,1007.3,4,8.4,0,1,0.0
3,9,21,26.4,85,1009.8,43,10.4,1,1,0.0
7,4,18,31.9,55,1006.7,86,17.1,0,1,0.0
2,6,13,30.4,80,1007.7,99,10.5,1,0,2.3
8,3,14,32.9,56,1007.5,84,2.2,0,0,0.0
1,12,17,26.9,74,1009.2,35,9.9,0,0,0.0
7,10,22,24.2,95,1012.0,89,2.6,1,1,0.0
8,8,0,26.1,93,1009.8,100,4.6,1,1,0.0
3,2,1,24.2,76,1010.3,3,3.6,0,1,0.0
8,7,20,28.2,75,1005.6,100,11.4,1,1,0.0
4,2,11,29.2,72,1013.8,100,3.2,0,0,0.0
1,2,18,26.9,77,1010.5,100,16.2,0,1,0.0
5,1,12,31.8,55,1011.2,89,6.9,0,0,0.0
2,11,8,27.1,89,1011.5,88,6.6,1,0,0.0
4,8,12,32.0,63,1009.1,99,12.0,1,0,0.2
7,7,5,24.5,96,1005.9,100,8.4,1,1,0.0
5,7,9,29.3,78,1009.8,23,11.0,1,0,0.0
2,6,7,24.1,98,1010.1,100,5.8,1,0,4.0
4,1,20,26.7,71,1012.2,100,15.9,0,1,0.0
2,3,23,26.2,88,1011.3,100,12.2,0,1,0.0
4,1,6,22.6,96,1011.1,88,2.8,0,0,0.0
7,6,1,25.1,94,1007.7,99,6.9,1,1,0.0
2,10,17,26.4,93,1007.6,94,7.1,1,0,0.3
5,7,1,25.7,93,1009.1,100,10.6,1,1,0.0
5,8,15,32.4,61,1007.2,100,5.4,1,0,0.0
4,7,5,25.0,94,1005.0,100,11.9,1,1,0.0
6,5,5,24.1,98,1008.0,100,3.3,1,1,1.0
7,2,19,26.9,87,1010.4,11,6.7,0,1,0.0
6,6,3,24.3,99,1007.3,100,1.5,1,1,0.0
1,8,14,28.0,81,1008.4,100,14.3,1,0,2.0
8,3,8,27.1,73,1014.2,100,15.0,0,0,0.0
4,1,22,23.9,81,1010.9,100,11.3,0,1,0.0
5,3,8,27.6,63,1012.2,96,5.1,0,0,0.0
7,5,7,28.6,88,1008.5,17,2.9,1,0,0.0
8,4,10,30.5,63,1011.2,95,6.7,0,0,0.0
8,4,10,32.8,57,1011.4,11,4.8,0,0,0.0
6,11,2,24.5,96,1009.2,94,1.6,1,1,0.0
2,7,1,25.3,97,1009.9,100,4.6,1,1,0.0
2,5,12,31.7,64,1010.0,100,11.8,1,0,0.2
5,4,3,26.3,91,1008.8,83,1.9,0,1,0.0
7,1,3,22.0,89,1009.5,75,0.6,0,1,0.0
5,1,23,25.4,79,1011.9,6,6.4,0,1,0.0
4,4,0,29.1,82,1007.6,6,10.6,0,1,0.0
7,12,0,26.1,95,1009.7,97,4.3,0,1,0.0
6,11,16,26.7,85,1008.5,100,11.0,1,0,1.0
6,3,22,27.3,81,1010.4,90,13.6,0,1,0.0
5,2,8,24.9,89,1013.4,100,5.9,0,0,0.4
8,5,5,26.5,95,1006.8,26,5.3,1,1,0.0
8,4,10,32.2,52,1012.5,61,11.9,0,0,0.0
5,2,13,32.2,38,1010.0,18,2.6,0,0,0.0
8,6,20,26.2,87,1005.7,90,6.1,1,1,0.0
7,7,9,27.5,82,1007.0,100,14.3,1,0,0.0
3,12,5,22.2,80,1010.8,82,8.1,0,1,0.0
1,2,5,22.7,100,1008.9,100,4.3,0,1,0.0
4,10,18,24.6,97,1008.0,100,4.3,1,1,0.3
8,12,5,23.8,98,1008.0,75,3.4,0,1,0.0
7,7,19,25.0,93,1008.5,100,6.6,1,1,2.9
1,2,10,26.5,65,1013.4,95,14.6,0,0,0.0
4,11,2,25.4,90,1009.1,100,2.7,1,1,0.0
2,4,1,28.8,83,1008.6,100,9.7,0,1,0.0
7,1,12,29.6,70,1010.2,78,3.0,0,0,0.0
6,3,8,27.1,73,1011.0,74,7.8,0,0,0.0
2,9,15,27.1,91,1005.5,100,4.7,1,0,0.3
1,6,12,24.2,91,1009.4,69,15.4,1,0,2.4
3,9,8,26.7,91,1011.2,100,0.8,1,0,0.1
8,10,18,26.0,87,1006.1,100,14.4,1,1,0.1
4,2,21,25.8,90,1014.2,41,4.6,0,1,0.0
4,1,23,26.3,61,1015.5,47,11.6,0,1,0.0
6,5,11,30.2,75,1009.8,93,9.8,1,0,0.1
1,1,20,25.9,85,1011.5,100,12.3,0,1,0.0
1,12,20,26.0,97,1008.7,100,4.9,0,1,0.0
3,2,8,27.2,79,1015.3,17,16.1,0,0,0.0
6,7,6,24.6,93,1006.4,100,12.7,1,0,0.1
2,5,0,27.3,88,1008.6,100,3.1,1,1,0.0
3,1,13,32.0,47,1010.7,95,3.0,0,0,0.0
7,4,5,23.8,89,1010.7,4,1.5,0,1,0.0
7,5,17,31.3,71,1005.0,99,11.3,1,0,0.0
5,9,6,25.3,94,1008.1,99,8.8,1,0,0.0
4,2,18,27.9,72,1010.2,21,12.2,0,1,0.0
6,10,3,25.4,98,1007.0,100,4.2,1,1,0.1
8,7,9,28.5,81,1009.4,100,17.6,1,0,0.0
3,5,6,27.0,94,1007.9,51,3.9,1,0,0.0
4,8,6,24.0,97,1006.0,100,11.6,1,0,0.1
3,8,7,25.8,91,1008.0,78,11.3,1,0,0.0
1,1,8,23.0,71,1014.3,2,3.2,0,0,0.0
5,1,10,28.0,74,1014.0,100,4.6,0,0,0.0
7,12,0,22.7,78,1012.6,88,7.4,0,1,0.0
7,8,7,25.6,94,1010.7,74,1.8,1,0,0.0
4,9,23,26.0,88,1007.1,100,10.0,1,1,0.0
5,9,17,28.0,82,1008.4,76,3.6,1,0,0.0
5,11,7,25.4,78,1009.5,0,5.7,1,0,0.0
6,5,4,25.9,94,1009.1,90,6.8,1,1,0.0
5,9,10,29.6,79,1007.9,99,6.7,1,0,0.1
4,5,5,26.9,91,1006.1,100,5.9,1,1,0.0
5,10,12,32.3,63,1006.0,100,8.0,1,0,0.0
3,5,4,25.7,94,1006.5,100,3.7,1,1,0.0
7,9,19,25.3,93,1011.6,100,4.3,1,1,0.1
2,1,20,26.2,72,1012.6,100,12.1,0,1,0.0
5,4,5,25.7,92,1009.5,29,1.5,0,1,0.0
4,12,1,25.0,95,1008.4,100,3.5,0,1,0.0
5,7,12,30.9,73,1005.0,100,10.6,1,0,0.1
6,9,1,24.8,97,1009.0,100,7.1,1,1,1.2
5,9,5,24.7,98,1006.5,100,6.5,1,1,0.5
4,3,10,32.0,51,1012.1,13,18.8,0,0,0.0
3,8,23,26.0,98,1008.4,92,4.2,1,1,0.0
1,6,5,28.1,92,1009.1,100,10.0,1,1,0.0
6,7,5,24.8,98,1005.8,100,8.5,1,1,0.0
6,4,4,26.5,88,1009.7,98,3.8,0,1,0.0
5,6,7,28.3,89,1010.7,100,4.3,1,0,0.0
4,9,6,24.8,94,1002.5,100,9.9,1,0,0.0
6,1,6,21.3,82,1011.8,100,4.3,0,0,0.0
5,8,4,25.7,93,1009.8,100,3.9,1,1,0.0
8,4,6,25.9,90,1008.2,90,2.6,0,0,0.0
1,5,21,28.4,86,1011.4,100,10.9,1,1,0.1
8,2,17,27.2,80,1010.3,79,11.8,0,0,0.8
6,11,9,28.3,79,1011.4,100,3.2,1,0,0.3
4,3,12,34.9,37,1010.3,76,15.3,0,0,0.0
4,1,20,26.0,89,1011.1,100,12.5,0,1,0.0
6,3,5,25.9,83,1009.8,7,9.3,0,1,0.0
3,8,11,31.5,64,1008.9,37,15.7,1,0,0.0
7,9,22,25.6,94,1010.0,100,8.6,1,1,0.0
7,10,5,24.7,98,1008.4,100,5.8,1,1,0.0
8,1,9,27.0,71,1012.5,0,5.3,0,0,0.0
8,2,8,25.4,89,1012.1,7,3.3,0,0,0.0
1,12,20,25.7,80,1010.6,100,8.6,0,1,0.0
6,7,0,26.2,88,1005.7,98,10.9,1,1,0.0
2,5,3,25.9,96,1008.4,100,3.7,1,1,0.1
5,10,5,24.6,92,1008.7,100,4.3,1,1,0.2
1,4,23,26.5,87,1012.8,100,22.7,0,1,0.0
5,2,15,32.9,48,1011.9,51,7.4,0,0,0.0
4,8,2,24.6,94,1009.3,81,5.2,1,1,0.0
7,3,23,26.2,79,1011.8,5,11.2,0,1,0.0
4,6,4,25.2,95,1008.5,100,2.0,1,1,4.0
7,5,23,29.0,80,1008.4,25,13.3,1,1,0.0
7,2,17,29.0,68,1010.0,99,13.0,0,0,0.0
7,11,8,26.8,87,1012.2,82,5.0,1,0,0.0
4,7,21,28.1,78,1007.7,85,11.7,1,1,0.0
8,10,22,24.8,97,1010.6,91,4.5,1,1,0.1
1,9,5,24.8,96,1010.5,53,7.1,1,1,0.0
3,8,18,28.8,82,1005.2,77,5.5,1,1,0.1
4,9,6,25.5,93,1005.2,100,15.0,1,0,0.0
1,2,7,24.0,89,1010.6,14,13.0,0,0,0.0
8,4,6,24.8,87,1011.5,1,4.4,0,0,0.0
8,8,9,29.7,79,1010.3,90,8.7,1,0,0.0
7,12,6,24.5,93,1011.3,100,0.4,0,0,0.6
5,10,2,25.4,94,1010.1,95,2.4,1,1,0.0
1,4,13,30.4,72,1010.3,95,19.1,0,0,0.0
7,8,6,24.6,98,1011.2,99,2.6,1,0,0.0
2,10,22,24.7,98,1012.2,100,2.8,1,1,0.8
4,9,9,27.9,83,1008.2,72,6.9,1,0,0.2
4,10,5,24.6,96,1008.1,100,8.1,1,1,0.0
4,3,21,27.3,79,1012.5,99,17.8,0,1,0.0
5,1,1,22.9,85,1010.4,7,4.1,0,1,0.0
8,10,1,25.4,97,1010.1,100,4.1,1,1,0.1
8,10,6,24.0,98,1009.3,100,6.4,1,0,0.3
7,7,11,31.2,72,1008.1,99,14.2,1,0,0.2
3,6,11,32.5,60,1012.0,53,12.3,1,0,0.2
6,8,0,25.5,88,1009.0,100,7.8,1,1,0.0
4,2,22,28.1,67,1011.2,1,12.0,0,1,0.0
6,6,22,24.6,98,1010.6,100,3.9,1,1,0.3
3,4,20,28.3,67,1008.8,0,11.5,0,1,0.0
5,4,20,27.9,78,1009.7,100,1.6,0,1,0.0
8,3,7,26.4,79,1012.9,87,11.0,0,0,0.0
7,4,14,37.1,33,1008.6,100,15.1,0,0,0.0
8,12,5,24.8,98,1007.6,100,2.8,0,1,0.0
2,2,19,25.2,77,1010.3,0,10.3,0,1,0.0
5,1,18,26.3,83,1008.4,100,4.3,0,1,0.0
7,11,21,25.3,95,1012.2,100,6.4,1,1,0.0
8,2,19,27.1,56,1014.0,17,5.8,0,1,0.0
7,12,2,25.0,98,1007.5,99,6.1,0,1,0.0
5,8,15,27.3,87,1005.3,100,13.5,1,0,2.4
8,3,15,34.4,49,1008.8,74,9.5,0,0,0.0
6,3,12,33.9,46,1012.6,100,8.9,0,0,0.0
5,5,7,28.2,78,1009.9,100,9.3,1,0,0.0
1,7,10,29.3,76,1007.2,99,23.0,1,0,0.1
4,7,16,26.8,88,1005.2,100,14.1,1,0,0.7
6,1,14,33.1,40,1012.5,100,10.4,0,0,0.0
3,10,10,29.9,71,1010.4,95,9.5,1,0,0.1
6,9,16,27.4,84,1008.2,99,9.4,1,0,0.2
8,4,12,36.9,44,1008.8,99,4.6,0,0,0.0
2,10,3,25.0,96,1009.3,100,6.5,1,1,0.7
2,2,17,27.7,67,1009.3,6,14.5,0,0,0.0
1,11,12,29.7,69,1009.7,3,20.3,1,0,0.0
8,9,1,25.7,91,1006.5,100,4.8,1,1,0.0
2,9,10,27.1,84,1004.5,100,15.5,1,0,0.1
7,10,18,26.1,89,1011.4,98,2.7,1,1,0.7
6,6,16,33.4,59,1005.2,99,10.5,1,0,0.0
2,7,6,25.0,100,1009.0,100,5.4,1,0,0.0
6,7,11,30.6,67,1011.0,92,11.1,1,0,0.1
2,3,6,25.0,90,1010.4,12,9.0,0,0,0.0
6,10,5,24.2,96,1007.5,100,6.7,1,1,0.1
5,1,7,23.7,89,1011.8,100,6.4,0,0,0.0
3,4,2,27.0,80,1006.9,99,8.4,0,1,0.0
4,12,22,25.1,88,1011.0,100,3.8,0,1,0.0
2,3,7,25.8,78,1013.0,5,6.0,0,0,0.0
2,11,12,33.0,50,1009.0,34,7.4,1,0,0.0
6,6,5,25.2,96,1005.2,100,5.5,1,1,1.2
3,7,2,26.0,86,1005.3,98,10.1,1,1,0.0
4,4,10,33.0,54,1010.5,43,10.5,0,0,0.0
8,5,2,24.2,98,1008.3,46,6.4,1,1,0.0
7,9,11,30.3,68,1011.3,99,4.5,1,0,0.0
2,1,13,28.3,53,1011.3,100,3.1,0,0,0.0
1,5,23,30.1,77,1010.0,79,13.6,1,1,0.0
7,10,23,25.5,92,1012.6,100,3.8,1,1,0.0
6,1,14,33.3,43,1011.1,47,6.1,0,0,0.0
5,4,4,26.8,88,1007.5,84,6.2,0,1,0.0
7,9,8,27.4,87,1009.7,100,9.6,1,0,0.0
1,4,4,26.5,94,1009.4,100,5.9,0,1,0.0
5,9,0,25.1,95,1009.8,100,4.5,1,1,0.1
1,9,14,28.0,81,1005.2,100,23.3,1,0,1.3
2,9,10,29.5,74,1011.6,96,7.9,1,0,0.3
3,7,5,24.6,97,1007.1,100,10.7,1,1,0.4
7,3,23,26.6,64,1013.9,0,12.9,0,1,0.0
3,6,15,27.4,83,1004.0,100,15.0,1,0,0.3
8,3,3,23.2,68,1013.8,100,8.7,0,1,0.0
6,10,2,24.5,98,1009.4,100,5.2,1,1,0.1
7,10,7,26.1,94,1009.5,95,6.3,1,0,0.0
4,12,23,24.7,91,1010.9,100,2.1,0,1,0.0
7,1,21,24.8,81,1010.6,90,10.9,0,1,0.0
4,6,14,28.6,79,1006.1,100,16.5,1,0,3.1
1,4,23,26.1,88,1012.1,85,18.6,0,1,0.0
6,7,21,26.2,92,1008.4,25,5.4,1,1,0.0
4,1,4,23.7,84,1010.1,56,6.6,0,1,0.0
4,5,7,29.4,76,1009.2,100,11.3,1,0,0.0
7,2,17,31.4,40,1008.4,74,4.3,0,0,0.0
6,11,2,23.2,98,1011.2,96,5.1,1,1,0.0
5,9,5,25.1,93,1003.9,100,10.7,1,1,0.0
4,12,21,25.4,89,1011.2,100,10.3,0,1,0.3
5,7,18,27.2,86,1004.4,98,5.8,1,1,0.3
4,7,22,26.4,86,1008.4,25,5.6,1,1,0.0
1,7,17,28.2,81,1003.7,78,13.0,1,0,0.1
2,12,21,24.7,98,1010.2,100,13.4,0,1,2.1
1,1,10,28.2,65,1016.4,100,22.0,0,0,0.0
8,5,14,28.0,86,1006.5,99,20.1,1,0,3.0
3,1,17,29.1,56,1011.1,99,15.1,0,0,0.0
2,5,2,27.1,97,1007.5,97,1.1,1,1,0.0
5,10,7,26.5,92,1011.2,20,0.4,1,0,0.0
3,10,21,24.4,97,1009.4,100,4.3,1,1,0.2
4,11,22,25.2,94,1012.3,29,1.6,1,1,0.0
3,10,16,25.3,92,1009.3,100,8.7,1,0,9.7
4,3,17,31.4,54,1005.9,10,12.7,0,0,0.0
3,10,4,24.0,99,1008.3,100,1.6,1,1,0.2
4,7,13,31.9,63,1007.5,21,10.8,1,0,0.0
2,11,14,29.4,70,1007.6,99,7.6,1,0,0.3
4,4,23,27.7,87,1011.6,99,9.1,0,1,0.0
2,2,7,25.6,85,1012.6,100,11.1,0,0,0.0
3,7,13,30.1,76,1006.4,99,19.8,1,0,0.2
4,9,0,25.2,95,1003.0,96,9.7,1,1,0.1
2,11,11,25.4,80,1011.9,100,5.6,1,0,0.0
5,3,9,27.2,66,1010.9,13,10.4,0,0,0.0
1,2,9,27.5,67,1014.3,76,25.6,0,0,0.0
7,2,18,29.8,56,1011.9,38,17.8,0,1,0.0
8,3,6,22.7,84,1013.3,5,6.9,0,0,0.0
7,4,20,27.7,74,1011.9,100,14.0,0,1,0.0
4,7,4,26.0,94,1007.0,89,8.4,1,1,0.1
6,5,6,25.2,94,1008.8,84,4.0,1,0,0.0
7,4,8,29.3,72,1012.8,100,11.6,0,0,0.0
5,3,17,34.7,45,1005.8,10,6.6,0,0,0.0
1,12,2,25.2,86,1010.4,100,19.3,0,1,0.1
1,2,11,29.8,59,1014.3,0,26.7,0,0,0.0
7,3,23,25.5,85,1011.5,1,13.2,0,1,0.0
2,4,3,26.5,88,1009.0,3,9.7,0,1,0.0
8,7,9,26.9,84,1012.1,100,4.5,1,0,0.1
6,6,23,26.2,91,1007.6,99,4.3,1,1,0.0
3,10,2,23.9,99,1008.8,100,2.2,1,1,0.0
6,7,23,25.5,87,1007.8,100,12.5,1,1,0.0
1,10,5,25.3,98,1010.0,100,7.4,1,1,0.2
1,4,23,29.5,81,1008.1,49,9.8,0,1,0.0
7,3,8,27.5,66,1013.8,87,2.5,0,0,0.0
4,5,1,27.0,90,1008.3,100,0.4,1,1,0.0
6,9,10,26.6,90,1010.2,100,8.6,1,0,0.7
4,3,13,35.5,36,1011.5,23,6.2,0,0,0.0
7,7,13,27.3,85,1007.9,99,21.3,1,0,6.3
5,8,18,29.0,79,1008.4,100,7.6,1,1,0.0
3,12,8,27.0,88,1009.0,100,1.5,0,0,0.1
5,8,13,30.8,69,1004.8,97,6.7,1,0,0.0
7,12,14,30.1,67,1004.9,100,5.5,0,0,0.0
4,3,18,29.0,66,1010.9,54,21.1,0,1,0.0
7,2,6,23.1,97,1014.5,0,4.1,0,0,0.0
5,3,3,25.4,82,1010.1,24,12.6,0,1,0.0
4,10,8,28.2,83,1011.6,100,3.5,1,0,0.0
3,5,22,25.1,96,1011.7,100,6.8,1,1,1.3
7,6,19,27.7,83,1009.3,79,8.1,1,1,0.0
2,7,16,25.7,98,1004.7,100,14.2,1,0,4.2
3,5,7,30.3,75,1009.8,88,10.7,1,0,0.0
6,7,7,24.7,94,1008.5,100,9.2,1,0,0.0
5,6,15,31.1,68,1005.4,90,13.5,1,0,0.0
6,6,21,28.7,79,1009.0,73,4.5,1,1,0.0
7,5,22,28.9,83,1006.7,100,5.4,1,1,0.0
5,2,5,24.6,91,1012.9,87,9.9,0,1,0.0
4,6,18,31.9,65,1007.5,100,2.6,1,1,0.0
8,11,3,24.3,97,1008.8,0,5.0,1,1,0.0
1,5,18,28.6,82,1008.8,96,19.5,1,1,0.0
7,10,21,25.2,94,1009.5,100,1.5,1,1,0.2
2,9,2,24.4,99,1008.9,100,6.0,1,1,0.0
1,2,4,24.8,86,1012.3,98,10.1,0,1,0.0
6,2,15,33.3,34,1007.8,100,5.0,0,0,0.0
5,9,19,27.0,88,1005.4,98,6.1,1,1,0.2
2,6,21,27.6,82,1008.4,96,7.9,1,1,0.0
8,1,2,23.6,87,1010.4,12,5.8,0,1,0.0
6,7,9,28.9,75,1009.6,99,6.3,1,0,0.1
8,5,18,25.8,96,1009.0,99,9.0,1,1,0.9
7,6,17,27.1,87,1006.6,100,11.7,1,0,1.2
2,7,10,30.4,73,1009.7,100,12.2,1,0,0.1
4,9,14,31.5,67,1006.2,84,9.3,1,0,0.0
6,5,14,32.2,62,1006.8,91,6.6,1,0,0.0
5,2,1,25.0,70,1012.3,0,10.8,0,1,0.0
5,1,11,31.1,51,1016.0,100,9.5,0,0,0.0
2,6,14,33.8,51,1007.6,100,13.3,1,0,0.2
1,10,9,27.5,80,1010.4,100,5.9,1,0,0.0
5,5,12,34.2,52,1009.2,33,8.0,1,0,0.0
2,12,17,25.2,92,1009.2,100,4.9,0,0,0.0
7,9,4,25.4,96,1008.3,98,4.5,1,1,0.0
8,7,0,25.5,93,1008.1,100,1.9,1,1,0.2
7,2,22,25.7,69,1013.0,0,12.8,0,1,0.0
5,4,11,35.8,48,1008.7,93,13.9,0,0,0.0
6,1,19,27.0,60,1010.0,89,8.9,0,1,0.0
5,11,17,28.7,76,1007.2,49,10.6,1,0,0.1
5,2,6,23.8,87,1014.0,0,7.1,0,0,0.0
6,9,8,28.3,86,1010.1,100,8.7,1,0,0.0
6,2,6,24.1,77,1013.9,55,4.8,0,0,0.0
1,8,14,29.8,73,1006.7,99,14.9,1,0,0.1
4,7,4,25.5,94,1007.4,100,6.3,1,1,0.0
5,1,10,28.7,71,1014.3,51,3.0,0,0,0.1
2,2,1,25.3,91,1012.6,23,9.4,0,1,0.0
8,5,5,24.6,98,1007.8,100,1.8,1,1,0.0
3,6,4,24.4,96,1008.6,100,9.0,1,1,0.0
